"state","year","absvot","earlvot","nofelons","w_felon_disenfranchise_new","sdr","avr_any","avr_backend","voterid_any_new","voterid_photo","prisoner_vote","youth_preregistration","registration_drive_restriction","website_pollingplace","website_reg_status","website_precinct_ballot","website_absentee_status","website_provisional_status","reg_rej","prov_partic","prov_rej_all","uocava_rej","uocava_nonret","eavs_completeness","post_election_audit","nonvoter_illness_onyear_pct","nonvoter_illness_offyear_pct","nonvoter_reg_onyear_pct","nonvoter_reg_offyear_pct","online_reg","wait","residual","pct_reg_of_vep_vrs","eric_membership","risk_limiting_audit","compactness","econ_opinion_residual","social_opinion_residual","mean_median_c","symmetry_c","declination2_c","mean_median_pres_c","declination2_pres_c","symmetry_pres_c","EG_sh","mean_median_sh","symmetry_sh","declination2_sh","mean_median_pres_sh","declination2_pres_sh","symmetry_pres_sh","EG_ss","mean_median_ss","symmetry_ss","declination2_ss"
"Indiana",2012,1,0,0.00432378091741985,0,0,0,0,1,1,0,0,1,1,"1",1,1,"1",0.0407637,0.0018026,0.0015007,0.2058374,0.1347832,0.9932502,0,0.17448731,0.1250947,0.06457779,0.025923,"1",14.31977,0.0145808,0.7842379,0,0,40.349035412293,0.097246812174595,1.99064607410266,0.014003295,0.116161616,0.486492964,0.035077769,0.425284835,0.196969697,0.132961202,0.041614334,0.108181818,0.729646766,0.056692546,0.770353651,0.14,0.133999404,0.035531413,0.1,0.518459991
"Indiana",2011,1,0,0.00431835662094603,0,0,0,0,1,1,0,0,1,1,"1",1,1,"1",0.544636,0.0010168,0.0006178,0.0681576,0.7370199,0.9826866,0,0.17045112,0.1250947,0.06861136,0.025923,"1",24.05688,0.0193628,0.7351322,0,0,40.349035412293,0.270087528152635,1.73963796352286,0.026152293,0.055555556,0.017983765,0.031000002,0.361188736,0.126262626,0.074569995,0.010082075,0.001818182,0.06417636,0.034759272,0.563738983,0.051818182,0.127851436,0.044041308,0.127272727,0.680939918
"Indiana",2010,1,0,0.00431835662094603,0,0,0,0,1,1,0,0,1,1,"1",1,1,"1",0.544636,0.0010168,0.0006178,0.0681576,0.7370199,0.9826866,0,0.17045112,0.1250947,0.06861136,0.025923,"1",24.05688,0.0193628,0.7351322,0,0,40.349035412293,0.00711115347443699,1.85592526018208,0.026152293,0.055555556,0.017983765,0.031000002,0.361188736,0.126262626,0.074569995,0.010082075,0.001818182,0.06417636,0.034759272,0.563738983,0.051818182,0.127851436,0.044041308,0.127272727,0.680939918
"Indiana",2009,1,0,0.00444141819272136,0,0,0,0,1,1,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,53.4211830810836,0.00932482796315631,0.615403606617257,0.065214772,0.055555556,0.015985557,0.031555566,0.150390051,0.126262626,0.025445545,0.00160085,0.003636364,0.009708931,0.034759272,0.563738983,0.069090909,0.137114642,0.060569506,0.134545455,0.62831931
"Indiana",2008,1,0,0.00444141819272136,0,0,0,0,1,1,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,53.4211830810836,0.113779438993232,1.16551176136806,0.065214772,0.055555556,0.015985557,0.031555566,0.150390051,0.126262626,0.025445545,0.00160085,0.003636364,0.009708931,0.034759272,0.563738983,0.069090909,0.137114642,0.060569506,0.134545455,0.62831931
"Indiana",2007,1,0,0.00414529488138461,0,0,0,0,1,1,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,53.4211830810836,0.0335974394714503,0.918890194720281,0.024531159,0.005050505,0.110588838,0.021733329,0.481454464,0.085858586,0.010059071,0.013933394,0.011818182,0.113869109,0.034759272,0.563738983,0.05,0.138940696,0.04500318,0.092727273,0.600715211
"Indiana",2006,1,0,0.00414529488138461,0,0,0,0,0,1,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,53.4211830810836,0.0449395220547313,0.889256945651214,0.024531159,0.005050505,0.110588838,0.021733329,0.481454464,0.085858586,0.010059071,0.013933394,0.011818182,0.113869109,0.034759272,0.563738983,0.05,0.138940696,0.04500318,0.092727273,0.600715211
"Indiana",2005,1,0,0.00382559351040228,0,0,0,0,1,1,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,51.7336158933768,0.00531117306084575,0.404955288936641,0.026576421,0.005050505,0.345283228,0.021733329,0.142681686,0.085858586,0.086286361,0.022591275,0.011818182,0.210018693,0.034759272,0.563738983,0.065454545,0.033156805,0.07021488,0.130909091,0.281289382
"Indiana",2004,1,0,0.00382559351040228,0,0,0,0,0,0,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,51.7336158933768,0.105712862559449,0.402907162802101,0.026576421,0.005050505,0.345283228,0.021733329,0.142681686,0.085858586,0.086286361,0.022591275,0.011818182,0.210018693,0.034759272,0.563738983,0.065454545,0.033156805,0.07021488,0.130909091,0.281289382
"Indiana",2003,1,0,0.00367270139746809,0,0,0,0,0,0,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,51.7336158933768,0.0310231812713844,0.250570959702004,0.035691123,0.015151515,0.057830832,0.001211088,0.086549184,0.035353535,0.104352216,0.03378264,0.022727273,0.353271922,0.034759272,0.563738983,0.057272727,0.0136098,0.059909232,0.125454545,0.078172917
"Indiana",2002,0,0,0.00367270139746809,0,0,0,0,0,0,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,51.7336158933768,0.000306950381727421,0.334509402678726,0.035691123,0.015151515,0.057830832,0.001211088,0.086549184,0.035353535,0.104352216,0.03378264,0.022727273,0.353271922,0.034759272,0.563738983,0.057272727,0.0136098,0.059909232,0.125454545,0.078172917
"Indiana",2001,0,0,0.00330384253714094,0,0,0,0,0,0,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,51.7336158933768,0.000706550606314508,0.351131236208821,0.016152324,0.036363636,0.04401813,0.013699999,0.118753021,0.118181818,0.0701508,0.025589849,0.024545455,0.212368385,0.029412942,0.656904868,0.070909091,0.032161249,0.06126366,0.1,0.248693012
"Indiana",2000,0,0,0.00330384253714094,0,0,0,0,0,0,0,0,1,1,"1",1,1,"1",0.0204084,0.0010168,0.0006178,0.0681576,0.4717899,0.9436936,0,0.17045112,0.1250947,0.06861136,0.025923,"0",24.05688,0.0193628,0.8106478,0,0,51.7336158933768,0.0666889257871799,0.533568350987116,0.016152324,0.036363636,0.04401813,0.013699999,0.118753021,0.118181818,0.0701508,0.025589849,0.024545455,0.212368385,0.029412942,0.656904868,0.070909091,0.032161249,0.06126366,0.1,0.248693012
"Iowa",2023,1,1,0.0101659752982552,1,1,0,0,1,0,0,2,1,1,"1",0,1,"0",0.0017391,0.0004512,0.0002292,0.0337931,0.243215,1,1,0.09004534,0.0740915,0.02048012,0.0166712,"1",3.754597,0.0054461,0.8461392,1,0,42.7595965140126,1.33848249399417,0.502369675716003,0.029252415,,0.027054736,0.030815514,0.746566954,,0.029822503,0.034942545,0.056363636,0.172971853,0.010343305,0.230205997,0.034545455,0.058133158,0.047986875,0.098181818,0.266843011
"Iowa",2022,1,1,0.0101659752982552,2,1,0,0,1,0,0,2,1,1,"1",0,1,"0",0.0017391,0.0004512,0.0002292,0.0337931,0.243215,1,1,0.09004534,0.0740915,0.02048012,0.0166712,"1",3.754597,0.0054461,0.8461392,1,0,42.7595965140126,1.33848249399417,0.502369675716003,0.029252415,,0.027054736,0.030815514,0.746566954,,0.029822503,0.034942545,0.056363636,0.172971853,0.010343305,0.230205997,0.034545455,0.058133158,0.047986875,0.098181818,0.266843011
"Iowa",2021,1,1,0.0106342904706629,2,1,0,0,1,0,0,2,1,1,"1",0,1,"0",0.0066872,0.0010599,3e-04,0.0050487,0.121981,1,1,0.09004534,0.0740915,0.02048012,0.0300386,"1",6.885262,0.0054461,0.9115583,1,0,42.7595965140126,1.33848249399417,0.502369675716003,0.025248507,,0.027054736,0.030815514,0.746566954,,0.004179915,0.002735245,0.011818182,0.067709533,0.010343305,0.230205997,0.034545455,0.049760457,0.010395777,0.027272727,0.161469756
"Iowa",2020,1,1,0.0106342904706629,2,1,0,0,1,0,0,2,1,1,"1",0,1,"0",0.0066872,0.0010599,3e-04,0.0050487,0.121981,1,1,0.09004534,0.0740915,0.02048012,0.0300386,"1",6.885262,0.0054461,0.9115583,1,0,42.7595965140126,1.33848249399417,0.502369675716003,0.025248507,,0.027054736,0.030815514,0.746566954,,0.004179915,0.002735245,0.011818182,0.067709533,0.010343305,0.230205997,0.034545455,0.049760457,0.010395777,0.027272727,0.161469756
"Iowa",2019,1,1,0.0100405955882867,2,1,0,0,1,0,0,2,1,1,"1",0,1,"0",0.0026163,0.0076019,0.0006078,0.0227155,0.2406899,0.9995574,1,0.09004534,0.0740915,0.01586474,0.0300386,"1",2.884931,0.0097004,0.8776672,0,0,42.7595965140126,1.33848249399417,0.502369675716003,0.002047841,,0.020910105,0.030815514,0.746566954,,0.034773114,0.012883556,0.023636364,0.162549674,0.010343305,0.230205997,0.034545455,0.090549286,0.021750671,0.072727273,0.351185494
"Iowa",2018,1,1,0.0100405955882867,2,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0026163,0.0076019,0.0006078,0.0227155,0.2406899,0.9995574,1,0.09004534,0.0740915,0.01586474,0.0300386,"1",2.884931,0.0097004,0.8776672,0,0,42.7595965140126,1.33848249399417,0.502369675716003,0.002047841,,0.020910105,0.030815514,0.746566954,,0.034773114,0.012883556,0.023636364,0.162549674,0.010343305,0.230205997,0.034545455,0.090549286,0.021750671,0.072727273,0.351185494
"Iowa",2017,1,1,0.0100851981358302,2,1,0,0,0,1,0,2,1,1,"1",0,1,"0",0.0060064,0.0016144,0.000437,0.0381659,0.2040688,0.9441887,0,0.09004534,0.0727264,0.01586474,0.0294497,"1",3.84448,0.0097004,0.8584474,0,0,42.7595965140126,1.33848249399417,0.502369675716003,6.22e-05,,0.057245647,0.030815514,0.746566954,,0.005802706,0.027823979,0.040909091,0.078060938,0.010343305,0.230205997,0.03,0.013448129,0.021739075,0.030909091,0.051884174
"Iowa",2016,1,1,0.0100851981358302,2,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0060064,0.0016144,0.000437,0.0381659,0.2040688,0.9441887,0,0.09004534,0.0727264,0.01586474,0.0294497,"1",3.84448,0.0097004,0.8584474,0,0,42.7595965140126,1.33848249399417,0.502369675716003,6.22e-05,,0.057245647,0.030815514,0.746566954,,0.005802706,0.027823979,0.040909091,0.078060938,0.010343305,0.230205997,0.03,0.013448129,0.021739075,0.030909091,0.051884174
"Iowa",2015,1,1,0.0100462614004067,2,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0028298,0.0029896,0.0004141,0.0571956,0.3266332,1,0,0.12272054,0.0727264,0.01885386,0.0294497,"0",1.907715,0.0048876,0.8476908,0,0,42.7595965140126,1.33848249399417,0.502369675716003,0.006081201,,0.017738806,0.014850006,0.135591281,,0.007156364,0.03386249,0.048181818,0.056658278,0.010343305,0.230205997,0.036363636,0.003406559,0.003892249,0.003636364,0.033919223
"Iowa",2014,1,1,0.0100462614004067,2,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0028298,0.0029896,0.0004141,0.0571956,0.3266332,1,0,0.12272054,0.0727264,0.01885386,0.0294497,"0",1.907715,0.0048876,0.8476908,0,0,42.7595965140126,1.33848249399417,0.502369675716003,0.006081201,,0.017738806,0.014850006,0.135591281,,0.007156364,0.03386249,0.048181818,0.056658278,0.010343305,0.230205997,0.036363636,0.003406559,0.003892249,0.003636364,0.033919223
"Iowa",2013,1,1,0.0094877147966974,2,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0057212,0.0031422,0.000544,0.0592933,0.2159142,1,0,0.12272054,0.0931856,0.01885386,0.0328383,"0",7.495293,0.0048876,0.864816,0,0,42.7595965140126,1.31902463813235,0.257328002832907,0.001886794,,0.048720783,0.014850006,0.044399665,,0.053113867,0.017455235,0.045454545,0.269091679,0.010343305,0.230205997,0.034545455,0.001771878,0.002807852,0.025454545,0.033102343
"Iowa",2012,1,1,0.0094877147966974,2,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0057212,0.0031422,0.000544,0.0592933,0.2159142,1,0,0.12272054,0.0931856,0.01885386,0.0328383,"0",7.495293,0.0048876,0.864816,0,0,40.6158337162298,1.08992027327807,0.0628725375039216,0.001886794,,0.048720783,0.014850006,0.044399665,,0.053113867,0.017455235,0.045454545,0.269091679,0.010343305,0.230205997,0.034545455,0.001771878,0.002807852,0.025454545,0.033102343
"Iowa",2011,1,1,0.00652824146233133,2,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0022326,0.0017566,0.0003079,0.0373444,0.5475862,0.9993886,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8240576,0,0,40.6158337162298,1.1799240469465,0.00240595028582601,0.067176816,,0.329819655,0.001800003,0.046298577,,0.012123334,0.011239173,0.011818182,0.049981832,0.005664608,0.081975848,0.03,0.024714083,0.000700248,0.010909091,0.053645913
"Iowa",2010,1,1,0.00652824146233133,1,1,0,0,0,0,0,2,1,1,"1",0,1,"0",0.0022326,0.0017566,0.0003079,0.0373444,0.5475862,0.9993886,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8240576,0,0,40.6158337162298,0.869963630450498,3.69741277516131e-05,0.067176816,,0.329819655,0.001800003,0.046298577,,0.012123334,0.011239173,0.011818182,0.049981832,0.005664608,0.081975848,0.03,0.024714083,0.000700248,0.010909091,0.053645913
"Iowa",2009,1,1,0.00726880939732994,1,1,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,37.4142712676054,1.2019371454364,0.234941970120843,0.05376464,,0.086522978,0.002039993,0.048531654,,0.034850552,0.005713412,0.016363636,0.080043731,0.005664608,0.081975848,0.010909091,0.078114588,0.009426855,0.001818182,0.051892532
"Iowa",2008,1,1,0.00726880939732994,1,1,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,37.4142712676054,0.580192957586436,0.0212637707077531,0.05376464,,0.086522978,0.002039993,0.048531654,,0.034850552,0.005713412,0.016363636,0.080043731,0.005664608,0.081975848,0.010909091,0.078114588,0.009426855,0.001818182,0.051892532
"Iowa",2007,1,1,0.0080026421592912,1,1,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,37.4142712676054,0.28179618053425,0.0620657866837357,0.03268471,,0.17359253,0.005059982,0.092492956,,0.001899762,0.007857024,0.015454545,0.128381018,0.006170671,0.081796943,0.024545455,0.054401822,0.018462878,0.030909091,0.013617741
"Iowa",2006,1,1,0.0080026421592912,1,0,0,0,1,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,37.4142712676054,0.00739970691519294,0.00316577370411941,0.03268471,,0.17359253,0.005059982,0.092492956,,0.001899762,0.007857024,0.015454545,0.128381018,0.006170671,0.081796943,0.024545455,0.054401822,0.018462878,0.030909091,0.013617741
"Iowa",2005,1,1,0.00793274564954622,1,0,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,50.7734468454464,0.102587833623831,0.00940537861586547,0.030452282,,0.120773413,0.004659988,0.011653313,,0.005263988,0.018994419,0.012727273,0.068256791,0.005664608,0.081975848,0.01,0.003935469,0.015425299,0.030909091,0.094489287
"Iowa",2004,1,1,0.00793274564954622,2,0,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,50.7734468454464,0.0724067314342478,0.0188796238238573,0.030452282,,0.120773413,0.004659988,0.011653313,,0.005263988,0.018994419,0.012727273,0.068256791,0.005664608,0.081975848,0.01,0.003935469,0.015425299,0.030909091,0.094489287
"Iowa",2003,1,1,0.00722572408295911,2,0,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,50.7734468454464,0.18383226858494,0.072259518817393,0.010803626,,0.11492901,0.002340004,0.005741887,,0.021453474,0.015515891,0.030909091,0.120320495,0.005664608,0.081975848,0.025454545,0.044545716,0.018112166,0.027272727,0.179107775
"Iowa",2002,1,1,0.00722572408295911,2,0,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,50.7734468454464,0.381284031246359,0.0416825633495941,0.010803626,,0.11492901,0.002340004,0.005741887,,0.021453474,0.015515891,0.030909091,0.120320495,0.005664608,0.081975848,0.025454545,0.044545716,0.018112166,0.027272727,0.179107775
"Iowa",2001,1,1,0.00727174368162249,2,0,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,50.7734468454464,0.186683582138776,0.0414107258161613,0.049530421,,0.319733258,0.007699997,0.014720394,,0.05311702,0.037407383,0.048181818,0.304430268,0.00024104,0.033291807,0.013636364,0.053640124,0.005150818,0.021818182,0.164173363
"Iowa",2000,1,1,0.00727174368162249,2,0,0,0,0,0,0,0,1,1,"1",0,1,"0",0.0081065,0.002785,0.0002496,0.0813025,0.2499575,0.9444444,0,0.12207783,0.0931856,0.03788294,0.0328383,"0",5.006278,0.0062291,0.8531576,0,0,50.7734468454464,0.835771333942487,0.0893590551740244,0.049530421,,0.319733258,0.007699997,0.014720394,,0.05311702,0.037407383,0.048181818,0.304430268,0.00024104,0.033291807,0.013636364,0.053640124,0.005150818,0.021818182,0.164173363
"Kansas",2023,1,1,0.00846455700857693,1,0,0,0,1,1,0,0,0,1,"1",0,1,"0",0.0003471,0.0173541,0.0044025,0.0035629,0.1801363,0.9276996,1,0.13775086,0.1281831,0.0497075,0.0122333,"1",4.30403,0.025307,0.8457037,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.023867784,,0.058058805,0.002672086,0.079699358,,0.043956312,0.019225175,0.043272727,0.420828736,0.038278415,0.515665368,0.070181818,0.04244609,0.035289488,0.022727273,0.265335067
"Kansas",2022,1,1,0.00846455700857693,1,0,0,0,1,1,0,0,0,1,"1",0,1,"0",0.0003471,0.0173541,0.0044025,0.0035629,0.1801363,0.9276996,1,0.13775086,0.1281831,0.0497075,0.0122333,"1",4.30403,0.025307,0.8457037,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.023867784,,0.058058805,0.002672086,0.079699358,,0.043956312,0.019225175,0.043272727,0.420828736,0.038278415,0.515665368,0.070181818,0.04244609,0.035289488,0.022727273,0.265335067
"Kansas",2021,1,1,0.00868649519217024,1,0,0,0,1,1,0,0,0,1,"1",0,1,"0",0.0003471,0.0346523,0.0086832,0.0046092,0.1010629,0.8928932,1,0.13775086,0.1281831,0.0497075,0.0298225,"1",6.358419,0.025307,0.8451576,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.013111532,,0.014189739,0.002672086,0.079699358,,0.012022467,0.026939618,0.048363636,0.261875725,0.038278415,0.515665368,0.070181818,0.04244609,0.035289488,0.022727273,0.265335067
"Kansas",2020,1,1,0.00868649519217024,1,0,0,0,1,1,0,0,0,1,"1",0,1,"0",0.0003471,0.0346523,0.0086832,0.0046092,0.1010629,0.8928932,1,0.13775086,0.1281831,0.0497075,0.0298225,"1",6.358419,0.025307,0.8451576,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.013111532,,0.014189739,0.002672086,0.079699358,,0.012022467,0.026939618,0.048363636,0.261875725,0.038278415,0.515665368,0.070181818,0.04244609,0.035289488,0.022727273,0.265335067
"Kansas",2019,1,1,0.00822158998598249,1,0,0,0,1,1,0,0,0,1,"1",0,0.5,"0",0.0003471,0.0220005,0.0058258,0.003642,0.1043802,0.9419301,0,0.13775086,0.1281831,0.05513639,0.0298225,"1",4.555366,0.025307,0.8262428,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.008262561,,0.058820628,0.002672086,0.079699358,,0.054935084,0.023610496,0.048363636,0.455701206,0.038278415,0.515665368,0.070181818,0.097950821,0.003353832,0.025,0.48796685
"Kansas",2018,1,1,0.00822158998598249,1,0,0,0,1,1,0,0,1,1,"1",0,0.5,"0",0.0003471,0.0220005,0.0058258,0.003642,0.1043802,0.9419301,0,0.13775086,0.1281831,0.05513639,0.0298225,"1",4.555366,0.025307,0.8262428,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.008262561,,0.058820628,0.002672086,0.079699358,,0.054935084,0.023610496,0.048363636,0.455701206,0.038278415,0.515665368,0.070181818,0.097950821,0.003353832,0.025,0.48796685
"Kansas",2017,1,1,0.00823309963336978,1,0,0,0,1,0,0,0,1,1,"1",1,0,"0",0.0003471,0.033406,0.0112114,0.0128312,0.1590704,0.939796,0,0.13775086,0.1160567,0.05513639,0.0262487,"1",5.504723,0.025307,0.8075151,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.017863448,,0.047594248,0.002672086,0.079699358,,0.02019512,0.03259145,0.079636364,0.287791882,0.038278415,0.515665368,0.067272727,0.095382257,0.002052594,0.011363636,0.447619758
"Kansas",2016,1,1,0.00823309963336978,1,0,0,0,1,1,0,0,1,1,"1",1,0,"0",0.0003471,0.033406,0.0112114,0.0128312,0.1590704,0.939796,0,0.13775086,0.1160567,0.05513639,0.0262487,"1",5.504723,0.025307,0.8075151,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.017863448,,0.047594248,0.002672086,0.079699358,,0.02019512,0.03259145,0.079636364,0.287791882,0.038278415,0.515665368,0.067272727,0.095382257,0.002052594,0.011363636,0.447619758
"Kansas",2015,1,1,0.00775510920892101,1,0,0,0,1,1,0,0,1,1,"1",1,0,"0",0.0003471,0.0256562,0.0074088,0.0174927,0.208284,0.9444444,0,0.15518427,0.1160567,0.06523893,0.0262487,"1",4.458911,0.0224194,0.7505795,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.002294363,,0.047594248,0.016424999,0.079699358,,0.073015227,0.038752016,0.095636364,0.72708907,0.038278415,0.515665368,0.062909091,0.121689938,0.026887969,0.061363636,0.606272723
"Kansas",2014,1,1,0.00775510920892101,1,0,0,0,1,1,0,0,1,1,"1",1,0,"0",0.0003471,0.0256562,0.0074088,0.0174927,0.208284,0.9444444,0,0.15518427,0.1160567,0.06523893,0.0262487,"1",4.458911,0.0224194,0.7505795,0,0,38.6044338406955,0.09931373977611,2.94213423690652,0.002294363,,0.047594248,0.016424999,0.079699358,,0.073015227,0.038752016,0.095636364,0.72708907,0.038278415,0.515665368,0.062909091,0.121689938,0.026887969,0.061363636,0.606272723
"Kansas",2013,1,1,0.00814060060882115,1,0,0,0,1,1,0,0,1,1,"1",1,1,"0",0.0003471,0.0348477,0.0120929,0.056887,0.2277816,0.9444444,0,0.15518427,0.1197259,0.06523893,0.0352724,"1",11.49815,0.0224194,0.8128678,0,0,38.6044338406955,0.165952745017584,2.43265962209991,0.012093711,,0.047594248,0.016424999,0.079699358,,0.120995607,0.029448731,0.070181818,0.706899193,0.038278415,0.515665368,0.067272727,0.121689938,0.026887969,0.061363636,0.606272723
"Kansas",2012,1,1,0.00814060060882115,1,0,0,0,1,1,0,0,1,1,"1",1,1,"0",0.0003471,0.0348477,0.0120929,0.056887,0.2277816,0.9444444,0,0.15518427,0.1197259,0.06523893,0.0352724,"1",11.49815,0.0224194,0.8128678,0,0,30.9521868043609,0.263211933710573,2.38005065362489,0.012093711,,0.047594248,0.016424999,0.079699358,,0.120995607,0.029448731,0.070181818,0.706899193,0.038278415,0.515665368,0.067272727,0.121689938,0.026887969,0.061363636,0.606272723
"Kansas",2011,1,1,0.00534848977849618,1,0,0,0,1,1,0,0,1,1,"1",1,1,"0",0.0003471,0.0210888,0.0059079,0.0357654,0.7018052,1,0,0.1657014,0.1197259,0.05095426,0.0352724,"1",10.75167,0.0224194,0.7672316,0,0,30.9521868043609,0.121795156000234,1.53917300479675,0.019224561,,0.047594248,0.007250004,0.079699358,,0.01201112,0.030234778,0.068,0.309564535,0.026428211,0.840683277,0.046909091,0.107089234,0.038437165,0.077272727,0.585464482
"Kansas",2010,1,1,0.00534848977849618,1,0,0,0,0,0,0,0,1,1,"1",1,1,"0",0.0003471,0.0210888,0.0059079,0.0357654,0.7018052,1,0,0.1657014,0.1197259,0.05095426,0.0352724,"1",10.75167,0.0224194,0.7672316,0,0,30.9521868043609,0.00298094937375024,1.54792258507407,0.019224561,,0.047594248,0.007250004,0.079699358,,0.01201112,0.030234778,0.068,0.309564535,0.026428211,0.840683277,0.046909091,0.107089234,0.038437165,0.077272727,0.585464482
"Kansas",2009,1,1,0.00683407717118453,1,0,0,0,0,0,0,0,1,0,"1",1,1,"0",0.000404,0.031835,0.0098227,0.1010196,0.2447344,0.8860591,0,0.1657014,0.1197259,0.05095426,0.0352724,"0",10.75167,0.0224194,0.7717946,0,0,38.7603894322084,0.000161906839071007,1.16929656852699,0.020777864,,0.047594248,0.007200003,0.079699358,,0.01308782,0.049319061,0.058545455,0.256416278,0.026428211,0.840683277,0.056363636,0.107089234,0.038437165,0.077272727,0.585464482
"Kansas",2008,1,1,0.00683407717118453,1,0,0,0,0,0,0,0,1,0,"1",1,1,"0",0.000404,0.031835,0.0098227,0.1010196,0.2447344,0.8860591,0,0.1657014,0.1197259,0.05095426,0.0352724,"0",10.75167,0.0224194,0.7717946,0,0,38.7603894322084,0.00733098342776719,1.57184085311885,0.020777864,,0.047594248,0.007200003,0.079699358,,0.01308782,0.049319061,0.058545455,0.256416278,0.026428211,0.840683277,0.056363636,0.107089234,0.038437165,0.077272727,0.585464482
